teamId,teamName,conference,powerRating,hca,hca_note,adjO,adjD,tempo,barthag,torvikRank,torvikOeRank,torvikDeRank,wins,losses
team-central-arkansas,Central Arkansas,ASun,0.376,2.0,default HCA=2.0 (no True HF Edge in chart),108.82742650553223,108.27202252176556,67.784363892795,0.5147059736605011,156,176,156,18,11
team-uc-davis,UC Davis,BW,0.446,2.0,default HCA=2.0 (no True HF Edge in chart),109.12139302144297,108.4703243862917,68.46618945189051,0.5171981682940678,155,169,162,17,11
team-idaho,Idaho,BSky,-0.279,1.508771929824562,from True HF Edge chart (2022-25),108.7923596236887,109.2061222903846,67.51700992777245,0.4890881788882103,172,177,174,15,13
team-toledo,Toledo,MAC,0.671,1.2280701754385963,from True HF Edge chart (2022-25),114.04010341630789,113.05578275378535,68.21402362353638,0.5249022406274575,152,97,254,15,13
team-cal-st-northridge,Cal St. Northridge,BW,1.573,2.0,default HCA=2.0 (no True HF Edge in chart),110.00507730604136,107.85728222264474,73.24930263716081,0.5564465341100739,139,157,147,18,10
team-merrimack,Merrimack,MAAC,0.706,2.1754385964912286,from True HF Edge chart (2022-25),108.05295312067157,106.93645966866671,63.26567233282951,0.5298259945738604,149,197,125,20,9
team-harvard,Harvard,Ivy,0.669,0.8421052631578949,from True HF Edge chart (2022-25),108.38348716078522,107.31368085313827,62.54640936402978,0.5284879704763833,150,189,134,15,10
team-portland,Portland,WCC,-1.4,1.0877192982456143,from True HF Edge chart (2022-25),107.04203001996316,109.08872265100311,68.396505458525,0.44576187396055755,195,219,172,12,17
team-fiu,FIU,CUSA,-0.319,2.0,default HCA=2.0 (no True HF Edge in chart),107.82165538253156,108.26502504041508,71.83704009647838,0.4882042425069751,174,198,155,13,14
team-cornell,Cornell,Ivy,-0.243,1.3333333333333337,from True HF Edge chart (2022-25),119.40351278613645,119.74284953484022,71.6530484267272,0.491841755693564,171,49,344,12,12
team-appalachian-st,Appalachian St.,SB,-0.146,2.2807017543859653,from True HF Edge chart (2022-25),106.64513614270709,106.87806107431302,62.643259781866334,0.49372785415780907,166,227,120,19,11
team-charlotte,Charlotte,Amer,-0.747,2.105263157894737,from True HF Edge chart (2022-25),112.45048620932707,113.62884899019443,63.388453875875484,0.4700656216796829,184,114,263,14,13
team-ut-arlington,UT Arlington,WAC,-0.638,2.0,default HCA=2.0 (no True HF Edge in chart),102.93782875918544,103.91921644522765,64.99496942752752,0.47274722312141665,182,290,72,15,12
team-richmond,Richmond,A10,0.33,2.0000000000000004,from True HF Edge chart (2022-25),111.43767270280651,110.94877286172698,67.54696595133399,0.5126382694564623,161,137,208,15,13
team-penn,Penn,Ivy,0.1,2.0,default HCA=2.0 (no True HF Edge in chart),107.60899624078938,107.46438257773809,68.80963171987804,0.5038661786966669,164,205,139,13,11
team-st-bonaventure,St. Bonaventure,A10,-0.663,2.210526315789474,from True HF Edge chart (2022-25),113.75408922252876,114.74589662840597,66.8210914580626,0.47506259545332125,181,99,285,14,13
team-massachusetts,Massachusetts,MAC,-0.374,2.210526315789474,from True HF Edge chart (2022-25),110.36581674131281,110.89924250006273,70.16163937828664,0.48614142488438994,176,153,206,15,14
team-jacksonville-st,Jacksonville St.,CUSA,-1.629,1.508771929824562,from True HF Edge chart (2022-25),106.66096711030025,109.17811177836192,64.71416096196482,0.43333890744329545,196,226,173,13,14
team-mercer,Mercer,SC,-1.927,1.929824561403509,from True HF Edge chart (2022-25),111.69707574363596,114.48590341760149,69.08509900306967,0.42957054931663813,200,132,280,18,11
team-kennesaw-st,Kennesaw St.,CUSA,-0.421,2.5263157894736845,from True HF Edge chart (2022-25),110.1133444593568,110.7025390579536,71.43903935190912,0.4846622715009298,177,156,200,16,11
team-marshall,Marshall,SB,-1.488,2.456140350877193,from True HF Edge chart (2022-25),113.27165001563534,115.42131315535296,69.22901140528835,0.4461592431250811,194,106,293,19,11
team-new-mexico-st,New Mexico St.,CUSA,-0.19,1.649122807017544,from True HF Edge chart (2022-25),111.68467906760065,111.97226543623056,66.02388555411963,0.4926069721710198,169,133,233,13,13
team-navy,Navy,Pat,0.571,1.4035087719298247,from True HF Edge chart (2022-25),105.60183057703941,104.72626389251585,65.2020410239823,0.5239183211953967,153,247,88,23,6
team-youngstown-st,Youngstown St.,Horz,-0.139,2.24561403508772,from True HF Edge chart (2022-25),108.59206133173868,108.8001174289744,66.96390611173287,0.49449715887632856,165,184,166,15,14
team-texas-aandm-corpus-chris,Texas A&M Corpus Chris,Slnd,-1.016,2.0,default HCA=2.0 (no True HF Edge in chart),103.05970164717053,104.58969201713316,66.38528604975946,0.4577335226787138,187,288,82,15,14
team-fordham,Fordham,A10,-0.155,1.473684210526316,from True HF Edge chart (2022-25),103.54594901007349,103.78871914157588,63.647815605809654,0.49326767422307877,167,274,71,16,12
team-utah-tech,Utah Tech,WAC,-0.521,2.4912280701754392,from True HF Edge chart (2022-25),110.66106106236879,111.45054769508104,65.9360648098916,0.4795731497051585,178,149,224,17,12
team-oregon-st,Oregon St.,WCC,-0.522,3.0526315789473686,from True HF Edge chart (2022-25),109.0290819984809,109.83159573803314,65.0060666489505,0.47892841420881777,179,171,185,15,14
team-tarleton-st,Tarleton St.,WAC,-2.066,2.421052631578948,from True HF Edge chart (2022-25),103.75911092906374,106.72937033912444,69.54137810535542,0.4195598002231077,204,270,118,14,14
team-drexel,Drexel,CAA,-1.677,2.631578947368421,from True HF Edge chart (2022-25),103.5841698541808,106.19595251525655,64.19533898555935,0.42889351622200844,201,272,107,15,14
team-western-kentucky,Western Kentucky,CUSA,-0.548,2.0,default HCA=2.0 (no True HF Edge in chart),107.03929969870589,107.83146729864279,69.17593585424538,0.47881397687394506,180,220,145,16,11
team-furman,Furman,SC,-1.224,1.719298245614035,from True HF Edge chart (2022-25),106.15157636523607,108.00661024080547,65.99525312050169,0.45035646975544946,191,240,149,18,11
team-cal-st-fullerton,Cal St. Fullerton,BW,-2.384,2.0,default HCA=2.0 (no True HF Edge in chart),108.08393537640634,111.36142098179997,72.73091916633291,0.4149503602205258,207,194,221,15,14
team-siena,Siena,MAAC,-1.152,1.1228070175438598,from True HF Edge chart (2022-25),109.26031274049865,111.05249257911737,64.28896169495654,0.4533603915148988,189,165,211,19,10
team-charleston,Charleston,CAA,-0.81,2.035087719298246,from True HF Edge chart (2022-25),106.31922444496453,107.51955448232137,67.49668663871374,0.4677682451129012,185,235,140,19,10
team-northern-kentucky,Northern Kentucky,Horz,-1.95,2.0,default HCA=2.0 (no True HF Edge in chart),106.95807388284084,109.76624435752535,69.43796582640728,0.42603779688075694,202,221,183,17,12
team-tulane,Tulane,Amer,-0.196,2.385964912280702,from True HF Edge chart (2022-25),108.61838609410151,108.9114712402752,66.74404997578186,0.4922534507091161,170,183,168,17,10
team-green-bay,Green Bay,Horz,-1.004,2.0,default HCA=2.0 (no True HF Edge in chart),113.02737926442256,114.62557561273407,62.818904797574845,0.45971998189812785,186,109,283,16,14
team-campbell,Campbell,CAA,-1.856,1.5789473684210529,from True HF Edge chart (2022-25),110.29867394078929,112.95509411027092,69.88562028806724,0.4320033829452757,198,155,253,13,15
team-robert-morris,Robert Morris,Horz,0.164,1.5789473684210529,from True HF Edge chart (2022-25),111.45019747478798,111.19688735608705,64.77011282945129,0.506541521553101,162,135,216,19,10
team-indiana-st,Indiana St.,MVC,-2.519,2.8070175438596494,from True HF Edge chart (2022-25),107.48287928258614,111.17636920836057,68.20499844181575,0.40406828154226265,215,209,215,10,19
team-south-alabama,South Alabama,SB,-1.204,2.0,default HCA=2.0 (no True HF Edge in chart),107.1794206183853,109.0449665775626,64.56031763300459,0.4505509513211468,190,213,169,20,9
team-new-orleans,New Orleans,Slnd,-0.754,0.6315789473684212,from True HF Edge chart (2022-25),110.72149644983537,111.80385718344729,69.63517034091628,0.4720609793876886,183,147,230,14,15
team-stony-brook,Stony Brook,CAA,-2.245,2.105263157894737,from True HF Edge chart (2022-25),106.3201264934743,109.7435475621916,65.56435101402819,0.40988180244457306,210,234,181,17,11
team-south-dakota-st,South Dakota St.,Sum,-2.934,2.0,default HCA=2.0 (no True HF Edge in chart),108.20052572307023,112.56960028720087,67.14433488840398,0.3881173068478186,220,192,247,13,16
team-columbia,Columbia,Ivy,-1.727,1.298245614035088,from True HF Edge chart (2022-25),108.8993433201289,111.496218660122,66.50792916043638,0.43265749227295286,197,174,225,15,10
team-quinnipiac,Quinnipiac,MAAC,-2.103,1.6140350877192984,from True HF Edge chart (2022-25),103.93368942501358,106.94419276060248,69.8569224151368,0.41863692103618416,206,266,126,18,11
team-san-diego,San Diego,WCC,-2.865,1.0526315789473686,from True HF Edge chart (2022-25),108.56371481787028,112.74620797202131,68.5065620199988,0.3929987821967381,217,185,249,11,18
team-eastern-washington,Eastern Washington,BSky,0.117,2.0,default HCA=2.0 (no True HF Edge in chart),112.73829246080692,112.56604881798125,67.7403637459885,0.5043957236561104,163,110,246,11,17
team-queens,Queens,ASun,-2.584,2.1403508771929824,from True HF Edge chart (2022-25),114.81425099530512,118.54672689432121,69.23247629846088,0.4090477619772066,211,86,333,17,12
team-lamar,Lamar,Slnd,-3.034,1.8947368421052635,from True HF Edge chart (2022-25),105.3399300090272,110.01819538142817,64.84647700224055,0.3776083585928977,226,251,188,12,17
team-colgate,Colgate,Pat,-3.962,2.035087719298246,from True HF Edge chart (2022-25),107.76767080491129,113.69289616721932,66.86605936457745,0.35080175411087783,236,201,265,17,12
team-weber-st,Weber St.,BSky,-1.435,1.929824561403509,from True HF Edge chart (2022-25),111.89822097326623,114.00240596231774,68.18584121205245,0.44664315518483666,193,124,271,15,14
team-lipscomb,Lipscomb,ASun,-2.513,2.1403508771929824,from True HF Edge chart (2022-25),106.54282978099687,110.14942273261698,69.67041778885584,0.40544117561837417,214,230,190,18,11
team-buffalo,Buffalo,MAC,-2.506,0.7719298245614037,from True HF Edge chart (2022-25),112.30474840144439,116.07776739510044,66.41216145818245,0.40612480914751037,213,119,303,16,12
team-la-salle,La Salle,A10,-2.133,2.0,default HCA=2.0 (no True HF Edge in chart),104.14022850245614,107.43704817851318,64.69672069280338,0.41134270779936605,209,262,138,8,20
team-drake,Drake,MVC,-3.089,2.631578947368421,from True HF Edge chart (2022-25),109.87035670776254,114.47179959181862,67.12637273549558,0.38418670877481664,222,159,279,12,17
team-elon,Elon,CAA,-4.131,1.508771929824562,from True HF Edge chart (2022-25),112.45075897069938,118.62693305865548,66.88147675806837,0.350946027416833,235,113,335,14,14
team-liu,LIU,NEC,-3.827,2.0,default HCA=2.0 (no True HF Edge in chart),104.19908894177254,109.81148755532519,68.1860198327983,0.35358672810119346,233,261,184,19,10
team-eastern-michigan,Eastern Michigan,MAC,-3.483,2.0,default HCA=2.0 (no True HF Edge in chart),102.66158279481621,107.93851185525853,65.99567608459441,0.35975603268448886,232,294,148,10,19
team-towson,Towson,CAA,-1.633,2.105263157894737,from True HF Edge chart (2022-25),102.91292608981998,105.47210192928037,63.79255381591922,0.42984658058583447,199,291,100,14,14
team-wofford,Wofford,SC,-5.104,2.315789473684211,from True HF Edge chart (2022-25),109.83033546592141,117.3677423091491,67.71682159546161,0.31792669098993387,253,160,318,18,11
team-bethune-cookman,Bethune Cookman,SWAC,-2.822,2.0,default HCA=2.0 (no True HF Edge in chart),104.32622730836367,108.44662955231924,68.4932203273104,0.3904415108087975,219,260,161,15,13
team-rice,Rice,Amer,-3.088,0.7017543859649124,from True HF Edge chart (2022-25),110.40777179130774,115.13176209399253,65.37157753494171,0.38182432252496445,223,152,286,11,16
team-ohio,Ohio,MAC,-2.869,2.736842105263158,from True HF Edge chart (2022-25),108.0692010291709,112.25562119210468,68.52607589309007,0.39243731158787987,218,196,242,15,13
team-monmouth,Monmouth,CAA,-2.034,1.8947368421052635,from True HF Edge chart (2022-25),105.01900646589382,108.05982055026524,66.8762229191239,0.41866608914295766,205,252,152,14,14
team-princeton,Princeton,Ivy,-5.166,1.2631578947368425,from True HF Edge chart (2022-25),106.23936105979428,114.37851717272308,63.47423173827332,0.29966073471936544,262,237,276,8,18
team-denver,Denver,Sum,-2.586,1.473684210526316,from True HF Edge chart (2022-25),116.2030784291152,120.02659429152617,67.64050023540958,0.40798513398576014,212,74,347,15,15
team-dartmouth,Dartmouth,Ivy,-4.177,1.7894736842105263,from True HF Edge chart (2022-25),105.37445086910179,111.39642929793453,69.36564086101734,0.3454470083732856,239,250,223,11,13
team-detroit-mercy,Detroit Mercy,Horz,-2.878,2.0,default HCA=2.0 (no True HF Edge in chart),109.12357627591769,113.28908475965639,69.08023496639518,0.3939326046609559,216,168,260,14,13
team-saint-peters,Saint Peter's,MAAC,-3.977,2.0,default HCA=2.0 (no True HF Edge in chart),103.89934156804598,109.97253180359843,65.48591721273267,0.3422479139408174,242,267,187,15,11
team-san-jose-st,San Jose St.,MWC,-2.976,2.105263157894737,from True HF Edge chart (2022-25),111.44139040902871,116.05478478480956,64.50884076424185,0.38544950601574207,221,136,301,8,20
team-american,American,Pat,-3.525,0.8771929824561404,from True HF Edge chart (2022-25),106.40253993981301,111.69755038058594,66.56955345620314,0.36389430931328176,230,231,228,16,13
team-james-madison,James Madison,SB,-2.212,2.315789473684211,from True HF Edge chart (2022-25),109.48672486182139,112.87663378650974,65.2493269315762,0.4132223701062304,208,163,251,16,13
team-long-beach-st,Long Beach St.,BW,-4.842,0.4561403508771931,from True HF Edge chart (2022-25),103.99521804700403,111.14470447495792,67.7235788952905,0.3176455941061178,254,264,213,8,20
team-coastal-carolina,Coastal Carolina,SB,-3.051,1.3333333333333337,from True HF Edge chart (2022-25),102.57981659144241,107.12673006035291,67.09068521211888,0.3778296902110528,225,295,130,18,12
team-tennessee-martin,Tennessee Martin,OVC,-3.579,2.0,default HCA=2.0 (no True HF Edge in chart),101.1070488192452,106.67383703153473,64.29148826436955,0.3506109155146806,238,314,116,20,9
team-southern-miss,Southern Miss,SB,-4.239,2.771929824561404,from True HF Edge chart (2022-25),103.03267727551842,109.21451645965689,68.56740953483472,0.33847900498043215,244,289,175,15,15
team-florida-gulf-coast,Florida Gulf Coast,ASun,-4.492,2.0,default HCA=2.0 (no True HF Edge in chart),107.77729170415024,114.39746118269741,67.85403242190284,0.33502665226773815,246,200,277,14,15
team-howard,Howard,MEAC,-1.95,2.7017543859649127,from True HF Edge chart (2022-25),103.26781412934525,106.09666332966584,68.92866962070642,0.42292296328524115,203,281,106,18,10
team-nebraska-omaha,Nebraska Omaha,Sum,-3.278,2.0,default HCA=2.0 (no True HF Edge in chart),109.01698431756115,113.8948394522587,67.2088684457829,0.3767475003547995,227,172,269,15,14
team-texas-st,Texas St.,SB,-3.419,1.1228070175438598,from True HF Edge chart (2022-25),104.9789925917083,110.16072918519862,65.97349035835931,0.3649200836882019,229,254,191,18,12
team-sacramento-st,Sacramento St.,BSky,-6.058,0.8070175438596493,from True HF Edge chart (2022-25),108.07227160415351,116.48908429912099,71.9779237395754,0.2968235612041155,264,195,309,9,18
team-unc-asheville,UNC Asheville,BSth,-4.243,2.0,default HCA=2.0 (no True HF Edge in chart),103.2050383010627,109.76386259223133,64.69325248539803,0.32991769295027384,249,283,182,13,15
team-idaho-st,Idaho St.,BSky,-4.742,2.4912280701754392,from True HF Edge chart (2022-25),110.75118403043652,118.10744777691792,64.46146100145778,0.3231025819124317,252,145,323,12,17
team-iona,Iona,MAAC,-4.599,1.8245614035087725,from True HF Edge chart (2022-25),104.61579597698463,111.31574930222149,68.63784166249313,0.3287428910116392,251,257,218,16,13
team-nicholls-st,Nicholls St.,Slnd,-4.417,1.1929824561403513,from True HF Edge chart (2022-25),106.66532555099823,113.13005713847201,68.32886870392086,0.33700209897025935,245,225,256,12,17
team-vermont,Vermont,AE,-5.059,1.7543859649122808,from True HF Edge chart (2022-25),106.35895831337716,114.15946946669366,64.85899466681504,0.3070535916240321,257,233,274,18,11
team-radford,Radford,BSth,-4.366,1.0877192982456143,from True HF Edge chart (2022-25),107.71294084345885,113.90418230080834,70.519049109859,0.3446341209693188,241,203,270,15,14
team-purdue-fort-wayne,Purdue Fort Wayne,Horz,-5.444,2.0,default HCA=2.0 (no True HF Edge in chart),105.84468066277711,113.8836605763343,67.72127673023061,0.3011445322775543,261,246,267,16,13
team-fairfield,Fairfield,MAAC,-5.077,1.5789473684210529,from True HF Edge chart (2022-25),108.88085942988968,116.482031244398,66.79441603148571,0.3151714219134342,255,175,308,18,11
team-lindenwood,Lindenwood,OVC,-6.101,1.4035087719298247,from True HF Edge chart (2022-25),101.10874951909983,109.54761738523814,72.29175085030606,0.2845769226645361,271,313,179,16,13
team-cal-poly,Cal Poly,BW,-3.52,2.0,default HCA=2.0 (no True HF Edge in chart),108.71285538076356,113.49297524123796,73.6371856171781,0.37875046463098183,224,179,261,12,16
team-southern,Southern,SWAC,-4.258,2.771929824561404,from True HF Edge chart (2022-25),105.9465004031994,112.03544586667357,69.93488510769305,0.34465180133501716,240,244,238,13,14
team-siu-edwardsville,SIU Edwardsville,OVC,-5.267,2.0,default HCA=2.0 (no True HF Edge in chart),98.70422471430564,106.90440046999699,64.23090674741206,0.2854098033369324,269,339,122,17,12
team-southeast-missouri-st,Southeast Missouri St.,OVC,-4.444,2.0,default HCA=2.0 (no True HF Edge in chart),101.98976874989137,108.4301825994203,69.00502656629303,0.33088372162408947,248,303,160,18,11
team-abilene-christian,Abilene Christian,WAC,-4.273,1.5789473684210529,from True HF Edge chart (2022-25),100.82823230520118,107.25984889335467,66.44047928955743,0.329352769342888,250,321,132,13,14
team-old-dominion,Old Dominion,SB,-4.013,1.4035087719298247,from True HF Edge chart (2022-25),106.17704060193384,112.01642592208859,68.71721049111902,0.35076399162060357,237,239,235,10,20
team-arkansas-pine-bluff,Arkansas Pine Bluff,SWAC,-7.631,2.0,default HCA=2.0 (no True HF Edge in chart),105.59917561055649,116.64010805971391,69.11621906687019,0.24166179729163595,292,248,311,12,16
team-charleston-southern,Charleston Southern,BSth,-6.021,2.0,default HCA=2.0 (no True HF Edge in chart),104.46929800552796,112.95163604793979,70.97807546539559,0.2895100625293167,267,259,252,13,16
team-louisiana-tech,Louisiana Tech,CUSA,-3.816,1.508771929824562,from True HF Edge chart (2022-25),99.99604607216862,105.97559384475137,63.815026473139085,0.3389674467498723,243,332,105,15,12
team-samford,Samford,SC,-3.949,2.6666666666666674,from True HF Edge chart (2022-25),108.62614493866378,114.5372493462053,66.80361330936653,0.35220483184851764,234,182,281,16,13
team-georgia-southern,Georgia Southern,SB,-5.95,2.0,default HCA=2.0 (no True HF Edge in chart),107.60549024697951,116.02895116987699,70.63374960303614,0.2959345966049814,265,206,300,15,14
team-umbc,UMBC,AE,-3.238,2.0,default HCA=2.0 (no True HF Edge in chart),105.9152001948465,110.8377537897631,65.7848213091004,0.37228423984144965,228,245,204,18,8
team-grambling-st,Grambling St.,SWAC,-6.758,2.0,default HCA=2.0 (no True HF Edge in chart),98.26309422674129,108.32476297669017,67.16805228188095,0.24581091213425463,288,342,158,12,15
team-incarnate-word,Incarnate Word,Slnd,-6.941,1.1929824561403513,from True HF Edge chart (2022-25),107.72607409004783,118.35317320612893,65.3121138836926,0.2531395992407851,281,202,328,11,18
team-northeastern,Northeastern,CAA,-7.706,1.1578947368421055,from True HF Edge chart (2022-25),107.44946101543366,118.5542236149477,69.39636359472436,0.24397234625990308,289,210,334,6,20
team-southeastern-louisiana,Southeastern Louisiana,Slnd,-7.273,2.0,default HCA=2.0 (no True HF Edge in chart),99.57028756126547,110.76918882753287,64.93960096377948,0.22693038233974136,298,334,203,8,21
team-milwaukee,Milwaukee,Horz,-6.22,2.0,default HCA=2.0 (no True HF Edge in chart),106.60975145503409,115.84234954314664,67.36826290717757,0.27785328450663443,273,228,296,11,19
team-southern-utah,Southern Utah,WAC,-5.563,1.7894736842105263,from True HF Edge chart (2022-25),106.25521505575301,114.18010668765092,70.19096792268506,0.30423072056180556,260,236,275,9,19
team-utep,UTEP,CUSA,-4.873,1.649122807017544,from True HF Edge chart (2022-25),103.15481229280635,110.73232889694658,64.30732670579187,0.3067884328400694,258,284,201,10,17
team-north-dakota,North Dakota,Sum,-6.323,2.0,default HCA=2.0 (no True HF Edge in chart),108.41126717221601,117.83324046079494,67.10974940693161,0.27720037531279695,274,188,320,16,15
team-south-dakota,South Dakota,Sum,-7.286,2.0,default HCA=2.0 (no True HF Edge in chart),104.75077704573229,115.18291251986884,69.83959149614962,0.25128315388906686,283,256,287,14,15
team-longwood,Longwood,BSth,-5.964,1.649122807017544,from True HF Edge chart (2022-25),103.13509340342145,111.88248532306287,68.17842185321052,0.28166700150588764,272,287,232,15,15
team-georgia-st,Georgia St.,SB,-7.564,1.719298245614035,from True HF Edge chart (2022-25),100.17227014342471,111.39639557127009,67.39086203040215,0.22770054407886595,297,326,222,10,20
team-tennessee-st,Tennessee St.,OVC,-5.843,2.0701754385964914,from True HF Edge chart (2022-25),108.17038312988655,116.49974275105762,70.15542615811958,0.29878573572312483,263,193,310,19,9
team-eastern-kentucky,Eastern Kentucky,ASun,-7.201,2.0,default HCA=2.0 (no True HF Edge in chart),109.19178610084272,119.90202718817164,67.2305039398713,0.25425519928172796,280,167,345,11,18
team-pepperdine,Pepperdine,WCC,-5.645,2.2807017543859653,from True HF Edge chart (2022-25),104.53664073542808,112.86317852399998,67.7928763461814,0.2928992801284633,266,258,250,8,21
team-east-texas-aandm,East Texas A&M,Slnd,-7.644,2.0,default HCA=2.0 (no True HF Edge in chart),99.99773023331696,111.16336013325429,68.45968185471561,0.22840957743179202,295,331,214,11,19
team-western-carolina,Western Carolina,SC,-3.846,2.0,default HCA=2.0 (no True HF Edge in chart),110.32721110599867,115.9827553931929,67.99846771539151,0.36010795662303025,231,154,298,12,15
team-delaware,Delaware,CUSA,-4.718,1.1929824561403513,from True HF Edge chart (2022-25),106.36597303396836,113.89424923911888,62.67256941039787,0.31293711885241315,256,232,268,9,18
team-cleveland-st,Cleveland St.,Horz,-8.817,1.719298245614035,from True HF Edge chart (2022-25),111.86078708365582,124.5933458208557,69.24791067016895,0.22448805942773623,300,125,364,10,19
team-central-michigan,Central Michigan,MAC,-4.512,2.0,default HCA=2.0 (no True HF Edge in chart),106.88485470989986,113.63410106074924,66.85275265086085,0.33089001004664254,247,222,264,9,19
team-presbyterian,Presbyterian,BSth,-6.676,1.649122807017544,from True HF Edge chart (2022-25),103.36584938795266,113.8614383501436,63.605616550741985,0.2474725718199879,285,279,266,14,15
team-iu-indy,IU Indy,Horz,-7.22,2.0,default HCA=2.0 (no True HF Edge in chart),107.29785131379737,117.10792501120098,73.59913495820956,0.2677429580766187,276,211,315,7,22
team-brown,Brown,Ivy,-5.86,1.859649122807018,from True HF Edge chart (2022-25),98.21230262572452,107.0608833468821,66.22020422957048,0.27050515401150593,275,345,128,9,15
team-uc-riverside,UC Riverside,BW,-5.74,2.0,default HCA=2.0 (no True HF Edge in chart),103.1435356955129,111.58395527589693,68.00237070140666,0.28811830483591677,268,285,226,9,20
team-evansville,Evansville,MVC,-8.124,2.210526315789474,from True HF Edge chart (2022-25),100.96889097989376,113.12044505590467,66.85250580506067,0.2130114485412864,311,318,255,6,22
team-hampton,Hampton,CAA,-6.819,1.649122807017544,from True HF Edge chart (2022-25),100.58881850926201,111.10066152518843,64.87354437290219,0.24176103821953362,291,324,212,12,16
team-louisiana,Louisiana,SB,-5.915,2.0,default HCA=2.0 (no True HF Edge in chart),102.66629069437657,112.1604212574398,62.30381585131262,0.2655862355176636,277,293,240,10,20
team-mercyhurst,Mercyhurst,NEC,-6.206,3.2280701754385968,from True HF Edge chart (2022-25),102.10068816678995,111.83141769225844,63.778295082881655,0.25982461132098694,278,300,231,14,15
team-east-carolina,East Carolina,Amer,-5.823,2.0,default HCA=2.0 (no True HF Edge in chart),102.2370435513856,110.74131405906692,68.47664005844955,0.2851854646128229,270,297,202,9,18
team-western-michigan,Western Michigan,MAC,-7.131,2.0,default HCA=2.0 (no True HF Edge in chart),108.53129518949349,119.07560913922256,67.62578046414924,0.2561109585588119,279,187,340,10,18
team-le-moyne,Le Moyne,NEC,-8.032,2.0,default HCA=2.0 (no True HF Edge in chart),101.56015859108962,113.15322884054946,69.27900020746239,0.2239049660487063,301,311,257,14,15
team-boston-university,Boston University,Pat,-5.203,2.0,default HCA=2.0 (no True HF Edge in chart),112.28003376867625,120.5408070013016,62.98469785213618,0.3065259627764101,259,120,349,13,16
team-north-carolina-aandt,North Carolina A&T,CAA,-7.181,2.0,default HCA=2.0 (no True HF Edge in chart),105.50825317715774,116.01125357919122,68.36683317882228,0.2513684325857406,282,249,299,11,15
team-loyola-chicago,Loyola Chicago,A10,-7.963,2.0,default HCA=2.0 (no True HF Edge in chart),103.32214931527425,115.3638529547934,66.13135291733289,0.21964232037943784,308,280,291,6,22
team-bellarmine,Bellarmine,ASun,-8.613,0.3859649122807018,from True HF Edge chart (2022-25),114.5337235068082,127.99128513024382,63.9990564522911,0.21796449001848237,309,89,365,11,17
team-northwestern-st,Northwestern St.,Slnd,-7.164,2.1403508771929824,from True HF Edge chart (2022-25),102.2214238311799,113.25645689203495,64.92038109919882,0.23524910282528372,294,298,259,10,19
team-alabama-aandm,Alabama A&M,SWAC,-7.809,2.4912280701754392,from True HF Edge chart (2022-25),103.25886062411365,115.25657284912467,65.0867800481956,0.22026905171773853,305,282,289,16,12
team-mount-st-marys,Mount St. Mary's,MAAC,-6.915,1.1228070175438598,from True HF Edge chart (2022-25),99.7007963820425,109.8814359760924,67.9240934135299,0.2463592335709027,287,333,186,14,15
team-usc-upstate,USC Upstate,BSth,-7.656,2.1754385964912286,from True HF Edge chart (2022-25),100.8555631372362,112.14002112509436,67.84433316511003,0.2279933296679605,296,320,239,12,17
team-northern-arizona,Northern Arizona,BSky,-6.978,2.0,default HCA=2.0 (no True HF Edge in chart),107.80859482212932,118.76168655389796,63.70841754526241,0.24735728101982318,286,199,339,10,18
team-northern-illinois,Northern Illinois,MAC,-9.803,2.0,default HCA=2.0 (no True HF Edge in chart),97.17313012980634,111.76772955059448,67.17036450941377,0.16670257926313542,322,349,229,9,18
team-central-connecticut,Central Connecticut,NEC,-7.84,2.0,default HCA=2.0 (no True HF Edge in chart),106.09831126201479,118.22267572388074,64.66022365981352,0.22368080788559097,302,241,325,16,11
team-sacred-heart,Sacred Heart,MAAC,-7.604,1.508771929824562,from True HF Edge chart (2022-25),107.1551138814502,118.25053292098431,68.53225177881042,0.243594435642383,290,215,326,12,18
team-morehead-st,Morehead St.,OVC,-7.015,2.0000000000000004,from True HF Edge chart (2022-25),107.67480966931191,118.44828362980793,65.11565085972711,0.2503683094868151,284,204,331,18,12
team-jacksonville,Jacksonville,ASun,-7.478,2.0000000000000004,from True HF Edge chart (2022-25),102.2526413061415,114.13699747913056,62.92531753576637,0.22020749975776768,306,296,273,10,19
team-ball-st,Ball St.,MAC,-7.956,1.473684210526316,from True HF Edge chart (2022-25),98.38826514953253,110.96372010837622,63.26430524025125,0.20048910403992665,314,341,209,9,19
team-texas-southern,Texas Southern,SWAC,-8.123,1.0526315789473686,from True HF Edge chart (2022-25),103.78675204071607,115.647496773679,68.48637716656393,0.2236715998360348,303,269,294,10,16
team-njit,NJIT,AE,-7.921,2.0,default HCA=2.0 (no True HF Edge in chart),100.85875858375138,112.53508156501002,67.83509841986898,0.22101609452175297,304,319,245,15,14
team-lehigh,Lehigh,Pat,-7.889,1.4035087719298247,from True HF Edge chart (2022-25),101.72447321691308,113.55993160499062,66.65894037657728,0.21999039276307011,307,308,262,13,16
team-chattanooga,Chattanooga,SC,-7.454,2.0,default HCA=2.0 (no True HF Edge in chart),105.01557134193581,116.2159597061018,66.55452618004804,0.23768243257081462,293,253,305,12,17
