teamId,teamName,conference,powerRating,hca,hca_note,adjO,adjD,tempo,barthag,torvikRank,torvikOeRank,torvikDeRank,wins,losses
team-michigan,Michigan,B10,27.207,2.1403508771929824,from True HF Edge chart (2022-25),129.16595897354716,91.14505046252452,71.55893781671796,0.9821795533414373,1,4,2,27,2
team-arizona,Arizona,B12,24.342,3.333333333333334,from True HF Edge chart (2022-25),126.02549490000439,91.37862711289691,70.25599014601721,0.9758007097620253,3,11,3,27,2
team-houston,Houston,B12,21.433,3.614035087719299,from True HF Edge chart (2022-25),126.66600342022542,92.7424204161695,63.18005049623234,0.9730084556740528,5,9,5,24,5
team-florida,Florida,SEC,24.285,2.736842105263158,from True HF Edge chart (2022-25),126.05680988412979,91.5334189946378,70.34365948123894,0.975405445623542,4,10,4,23,6
team-illinois,Illinois,B10,22.609,2.210526315789474,from True HF Edge chart (2022-25),133.19374838282388,98.59611152578495,65.34886615308407,0.9694951412288295,6,1,26,22,7
team-duke,Duke,ACC,24.326,2.0701754385964914,from True HF Edge chart (2022-25),127.52530719123186,90.59581620476911,65.87096046678826,0.9807711650703514,2,7,1,27,2
team-iowa-st,Iowa St.,B12,19.315,3.543859649122808,from True HF Edge chart (2022-25),123.91237935761936,95.07243293698065,66.9718959725992,0.954642436455035,9,22,12,24,5
team-connecticut,Connecticut,BE,19.131,2.385964912280702,from True HF Edge chart (2022-25),124.51174897028972,95.00239004659538,64.83129834706514,0.9573330756136529,8,18,11,27,3
team-purdue,Purdue,B10,20.251,2.736842105263158,from True HF Edge chart (2022-25),130.7982888246583,99.63627209894554,64.9854427171247,0.9580931587312935,7,2,30,22,7
team-nebraska,Nebraska,B10,17.311,2.736842105263158,from True HF Edge chart (2022-25),119.26863319493428,93.31541388941534,66.70122450592879,0.9438542246009216,12,50,6,25,4
team-kansas,Kansas,B12,17.434,1.649122807017544,from True HF Edge chart (2022-25),120.47372516240935,94.45400240897013,67.0027452814821,0.9425765935664085,13,42,9,21,8
team-vanderbilt,Vanderbilt,SEC,18.219,1.859649122807018,from True HF Edge chart (2022-25),125.26130487028759,98.90615330368081,69.127900646118,0.9380020731428388,16,15,28,22,7
team-louisville,Louisville,ACC,18.295,1.4035087719298247,from True HF Edge chart (2022-25),124.66975342000558,98.62989670739768,70.25700137200394,0.9366941557101386,19,17,27,20,9
team-michigan-st,Michigan St.,B10,17.757,2.315789473684211,from True HF Edge chart (2022-25),121.43272056901779,94.24490851516063,65.31283447289746,0.9485747355842273,11,36,8,24,5
team-virginia,Virginia,ACC,16.665,1.7543859649122808,from True HF Edge chart (2022-25),121.66112630016863,96.18676289783474,65.41767464584295,0.9371386331240451,18,35,17,25,4
team-texas-tech,Texas Tech,B12,19.661,2.315789473684211,from True HF Edge chart (2022-25),127.7421346116935,98.22196022539845,66.60207768090498,0.9535588032526375,10,6,23,22,7
team-tennessee,Tennessee,SEC,17.122,3.1578947368421058,from True HF Edge chart (2022-25),121.7658208425575,95.50924015696499,65.20872010227586,0.9423008445683412,14,34,14,20,9
team-gonzaga,Gonzaga,WCC,17.936,2.3508771929824563,from True HF Edge chart (2022-25),120.43048811333078,94.48076711209877,69.11745793559993,0.9421754989112867,15,43,10,28,3
team-alabama,Alabama,SEC,19.901,4.0,from True HF Edge chart (2022-25),129.94260393786448,102.6425538139705,72.89859221597578,0.9377405394871243,17,3,53,22,7
team-iowa,Iowa,B10,13.696,2.4912280701754392,from True HF Edge chart (2022-25),122.37276056712443,100.53827831127448,62.728593607696496,0.9055209736484439,25,30,33,20,9
team-st-johns,St. John's,BE,16.767,2.105263157894737,from True HF Edge chart (2022-25),119.21265735666078,95.17519760451313,69.7530716318787,0.9301944349088899,20,52,13,23,6
team-clemson,Clemson,ACC,12.739,2.6666666666666674,from True HF Edge chart (2022-25),116.1671589889621,96.30478388683528,64.13729937210827,0.8962644022596997,27,71,18,21,8
team-saint-louis,Saint Louis,A10,14.649,1.5438596491228074,from True HF Edge chart (2022-25),121.34989494273061,100.78936139581856,71.24596659425583,0.894251220631065,28,37,38,26,3
team-indiana,Indiana,B10,13.161,1.6842105263157898,from True HF Edge chart (2022-25),122.98814455385354,103.04086342721695,65.98035138878843,0.8844299747818768,35,27,65,17,12
team-arkansas,Arkansas,SEC,17.982,1.929824561403509,from True HF Edge chart (2022-25),128.2101651570628,102.78878917457429,70.73435383373494,0.9269961487526559,21,5,55,21,8
team-north-carolina,North Carolina,ACC,14.893,2.0,default HCA=2.0 (no True HF Edge in chart),122.76315308790981,100.74557406921902,67.64206889965054,0.9066223874836691,24,28,36,23,6
team-texas-aandm,Texas A&M,SEC,13.931,2.596491228070176,from True HF Edge chart (2022-25),121.05943692536462,101.4229388488666,70.9462194269077,0.8844535160966354,34,39,43,19,10
team-n-c-state,N.C. State,ACC,14.33,2.0000000000000004,from True HF Edge chart (2022-25),122.99190513315753,102.20992226809176,68.95352581561,0.8936456118157977,29,26,49,19,10
team-utah-st,Utah St.,MWC,14.453,2.4912280701754392,from True HF Edge chart (2022-25),124.50755698070193,103.0711265546255,67.42288628785082,0.8977886364063452,26,19,67,24,5
team-auburn,Auburn,SEC,12.447,2.736842105263158,from True HF Edge chart (2022-25),125.28128087301448,106.75328059651135,67.18115342831591,0.863004560679216,45,14,120,15,14
team-byu,BYU,B12,14.114,3.192982456140352,from True HF Edge chart (2022-25),125.09882927960577,104.8488950344476,69.69691617392812,0.8839843398982179,36,16,92,20,9
team-villanova,Villanova,BE,12.296,2.105263157894737,from True HF Edge chart (2022-25),119.90822703321348,100.79730462593311,64.34109499869245,0.8804368151624099,37,45,39,22,7
team-saint-marys,Saint Mary's,WCC,14.084,2.0,default HCA=2.0 (no True HF Edge in chart),119.58729887122112,97.97273836182742,65.1602312828416,0.9082631386136646,22,46,22,27,4
team-smu,SMU,ACC,13.211,1.929824561403509,from True HF Edge chart (2022-25),125.4923980416572,106.28187413830486,68.77057624055261,0.871101129433457,43,12,112,19,10
team-santa-clara,Santa Clara,WCC,14.357,1.9649122807017545,from True HF Edge chart (2022-25),123.54851703439479,102.99001266821386,69.83499367610528,0.8902230987260856,32,24,58,24,7
team-wisconsin,Wisconsin,B10,15.667,2.0701754385964914,from True HF Edge chart (2022-25),125.31641106453934,102.6747906993662,69.19376264738608,0.9081843705450794,23,13,54,20,9
team-san-diego-st,San Diego St.,MWC,12.091,1.7543859649122808,from True HF Edge chart (2022-25),113.16031918386032,95.52367416709981,68.55709144770184,0.8752788103342461,41,103,15,19,9
team-ucla,UCLA,B10,12.307,2.1403508771929824,from True HF Edge chart (2022-25),122.35619716467349,103.32065251800954,64.65342513377239,0.8748610434692421,42,31,69,19,10
team-ohio-st,Ohio St.,B10,13.833,2.1754385964912286,from True HF Edge chart (2022-25),123.87814467798847,102.96010240542026,66.12886242855329,0.893500198334743,30,23,56,18,11
team-kentucky,Kentucky,SEC,13.723,1.9649122807017545,from True HF Edge chart (2022-25),120.50813100996962,100.27658705897028,67.82900558541506,0.8922110324989918,31,41,32,19,10
team-georgia,Georgia,SEC,14.066,2.0701754385964914,from True HF Edge chart (2022-25),124.39750418974987,104.77165551341723,71.67126385521497,0.8780975667224924,39,20,88,20,9
team-texas,Texas,SEC,13.297,2.631578947368421,from True HF Edge chart (2022-25),126.83545802006617,106.80394190519198,66.37944648253846,0.8783398147667915,38,8,122,18,11
team-washington,Washington,B10,10.053,1.4035087719298247,from True HF Edge chart (2022-25),116.59971356993219,101.52114314433356,66.67050607048006,0.8309699240313625,48,69,44,14,15
team-new-mexico,New Mexico,MWC,11.042,2.210526315789474,from True HF Edge chart (2022-25),116.68330079450985,100.81926061252568,69.60596217774196,0.8429761840668654,46,67,40,22,7
team-miami-fl,Miami FL,ACC,12.847,2.0,default HCA=2.0 (no True HF Edge in chart),120.05029770736249,101.20718531383292,68.17718662734534,0.8769136128700138,40,44,41,23,6
team-cincinnati,Cincinnati,B12,12.709,2.596491228070176,from True HF Edge chart (2022-25),113.0194087188747,94.23010464226336,67.63932972174679,0.890018323193759,33,109,7,16,13
team-usc,USC,B10,8.799,1.6842105263157898,from True HF Edge chart (2022-25),113.25942144221796,100.77091143134325,70.4573003260875,0.7930746049268393,59,101,37,18,11
team-baylor,Baylor,B12,10.248,3.0526315789473686,from True HF Edge chart (2022-25),121.82051164744101,106.67082469774016,67.64225736098669,0.8215980539387479,51,33,118,15,14
team-missouri,Missouri,SEC,11.997,1.5789473684210529,from True HF Edge chart (2022-25),121.13327494859502,103.0370761147201,66.29455756934472,0.8653818666046297,44,38,63,20,9
team-grand-canyon,Grand Canyon,MWC,8.676,1.9649122807017545,from True HF Edge chart (2022-25),110.48024111927913,97.6301820434453,67.51539310956478,0.8056478540736283,55,147,20,18,11
team-ucf,UCF,B12,11.089,2.8070175438596494,from True HF Edge chart (2022-25),122.50492802429109,106.39638666969262,68.84159272434846,0.8349696357493652,47,29,113,20,8
team-boise-st,Boise St.,MWC,8.8,3.403508771929825,from True HF Edge chart (2022-25),117.42507902014071,103.95109710553207,65.31314221737053,0.8024407163772372,57,59,78,18,11
team-nevada,Nevada,MWC,7.433,2.596491228070176,from True HF Edge chart (2022-25),115.85171690684588,104.46982304205619,65.30501202731958,0.766606432165153,74,76,85,19,10
team-minnesota,Minnesota,B10,9.399,1.7894736842105263,from True HF Edge chart (2022-25),116.9784159663011,101.94013582356834,62.50183625398053,0.8295501670518861,49,65,46,14,15
team-tulsa,Tulsa,Amer,9.31,1.7543859649122808,from True HF Edge chart (2022-25),122.24218819261229,108.49454007286693,67.72047788212167,0.7977031442150063,58,32,164,23,6
team-west-virginia,West Virginia,B12,7.448,2.0,default HCA=2.0 (no True HF Edge in chart),110.33864485908742,98.3748887810148,62.25478876742079,0.7891549982808977,62,150,25,17,12
team-lsu,LSU,SEC,7.826,1.0877192982456143,from True HF Edge chart (2022-25),119.02213486362197,107.2308628683491,66.36861140171791,0.7684788521966398,73,54,131,15,14
team-vcu,VCU,A10,10.271,2.0,default HCA=2.0 (no True HF Edge in chart),119.57583637102044,104.76580804311527,69.3488803962805,0.8206221404511836,52,47,87,22,7
team-seton-hall,Seton Hall,BE,7.677,2.105263157894737,from True HF Edge chart (2022-25),107.44968286877211,95.68358073014562,65.25068216083919,0.7914558814167966,60,200,16,19,10
team-tcu,TCU,B12,8.807,2.1754385964912286,from True HF Edge chart (2022-25),113.07103850560387,100.03519077884194,67.55927954497785,0.8035582707416992,56,106,31,19,10
team-oklahoma,Oklahoma,SEC,10.482,1.6140350877192984,from True HF Edge chart (2022-25),123.91914285020445,108.08205684160308,66.18484508414936,0.8281387690703385,50,21,154,15,14
team-virginia-tech,Virginia Tech,ACC,9.602,2.3508771929824563,from True HF Edge chart (2022-25),117.38543124691077,103.0394980835147,66.92969417978527,0.8174297229250536,53,61,64,18,11
team-syracuse,Syracuse,ACC,8.036,1.5789473684210529,from True HF Edge chart (2022-25),117.05251929712742,105.13645571364961,67.43960781489409,0.7746369431635968,70,64,95,15,14
team-providence,Providence,BE,9.573,2.210526315789474,from True HF Edge chart (2022-25),123.53743275657277,110.07456903021192,71.10510616028749,0.7903341883807631,61,25,196,14,15
team-akron,Akron,MAC,8.822,2.736842105263158,from True HF Edge chart (2022-25),119.27225102595305,106.78696052034297,70.65636160283022,0.7810144811650347,67,49,121,24,5
team-california,California,ACC,8.104,1.508771929824562,from True HF Edge chart (2022-25),114.1806987313102,102.15713439955198,67.40442188905038,0.7823827443450522,65,93,48,20,9
team-stanford,Stanford,ACC,8.178,2.631578947368421,from True HF Edge chart (2022-25),115.74253632052745,103.54935931216306,67.06711380964394,0.7824800415100157,64,78,72,18,11
team-south-florida,South Florida,Amer,10.189,2.0,default HCA=2.0 (no True HF Edge in chart),117.33533843234272,103.02737385800751,71.20982309507251,0.8168985372655101,54,62,62,21,8
team-arizona-st,Arizona St.,B12,8.635,2.105263157894737,from True HF Edge chart (2022-25),117.40774748254125,104.84060046276767,68.71358270757405,0.7861605615816212,63,60,90,15,14
team-northwestern,Northwestern,B10,7.916,2.315789473684211,from True HF Edge chart (2022-25),115.69823610205339,103.64462606939108,65.67154123984183,0.7799199730935962,68,79,74,13,16
team-oklahoma-st,Oklahoma St.,B12,6.28,1.508771929824562,from True HF Edge chart (2022-25),115.61818306454903,106.8897184166174,71.94357006738944,0.7115039208694793,88,80,124,17,12
team-wake-forest,Wake Forest,ACC,8.132,2.5614035087719302,from True HF Edge chart (2022-25),118.02480061404884,106.08355606297908,68.10017624728411,0.773236772131578,71,57,109,15,14
team-belmont,Belmont,MVC,8.594,2.3508771929824563,from True HF Edge chart (2022-25),120.95154312731415,108.42305059988975,68.59348434015226,0.7785983387887007,69,40,163,26,5
team-stephen-f-austin,Stephen F. Austin,Slnd,6.901,2.0,default HCA=2.0 (no True HF Edge in chart),113.49943482794185,103.0141538133754,65.81273151815229,0.7530064971560899,76,98,59,26,4
team-butler,Butler,BE,8.12,1.6140350877192984,from True HF Edge chart (2022-25),118.36597892768714,106.50576981137581,68.46073480421637,0.7710403779752717,72,56,115,15,14
team-creighton,Creighton,BE,6.191,2.8070175438596494,from True HF Edge chart (2022-25),116.16977010557977,106.92017849409294,66.92990685168509,0.7219502352520561,85,70,126,14,16
team-mississippi,Mississippi,SEC,6.442,2.0,default HCA=2.0 (no True HF Edge in chart),114.59985100437436,104.78651164455923,65.64195870579364,0.7368182957220546,81,88,89,12,17
team-georgetown,Georgetown,BE,6.087,0.8421052631578949,from True HF Edge chart (2022-25),114.59174361685453,105.39347826452999,66.17835729941415,0.7235745626829145,82,89,101,13,16
team-miami-oh,Miami OH,MAC,7.157,2.0,default HCA=2.0 (no True HF Edge in chart),116.82004379867868,106.58412886337118,69.92507561341372,0.7416477718579262,78,66,117,29,0
team-utah-valley,Utah Valley,WAC,6.138,3.543859649122808,from True HF Edge chart (2022-25),111.8800920525209,102.96505632638465,68.84776820862011,0.7221070087062427,84,119,57,22,7
team-northern-iowa,Northern Iowa,MVC,5.714,2.0,default HCA=2.0 (no True HF Edge in chart),107.51941920969414,98.30440658174425,62.008057932882224,0.736999279291643,80,196,24,19,12
team-george-washington,George Washington,A10,7.767,2.1403508771929824,from True HF Edge chart (2022-25),119.23206006063415,108.0124033465361,69.22256029655566,0.757035451531798,75,51,150,16,13
team-oregon,Oregon,B10,5.582,2.035087719298246,from True HF Edge chart (2022-25),112.36944534161643,103.86363536990974,65.62566982638394,0.7120173507129428,87,112,76,11,18
team-memphis,Memphis,Amer,2.712,1.0526315789473686,from True HF Edge chart (2022-25),106.91776627355617,103.02364693333246,69.63524028192239,0.6050774366731609,123,215,61,12,17
team-florida-st,Florida St.,ACC,8.645,1.7543859649122808,from True HF Edge chart (2022-25),116.6478510584736,104.3812088512484,70.47935464222228,0.7820689109947042,66,68,83,15,14
team-mississippi-st,Mississippi St.,SEC,4.995,1.649122807017544,from True HF Edge chart (2022-25),112.49162693118669,105.25487287128185,69.02256567021496,0.682369220619231,99,111,97,13,16
team-hawaii,Hawaii,BW,3.545,1.508771929824562,from True HF Edge chart (2022-25),106.90231957094198,101.78819602982823,69.31838535373582,0.6373187958493899,114,216,45,21,7
team-colorado,Colorado,B12,6.385,2.3508771929824563,from True HF Edge chart (2022-25),116.01231972815808,106.70356023804118,68.59280677627169,0.7234983451486654,83,74,119,16,13
team-liberty,Liberty,CUSA,3.976,2.210526315789474,from True HF Edge chart (2022-25),117.70765362098,111.48035469066079,63.85109537399502,0.6513753084726214,110,58,222,24,5
team-mcneese-st,McNeese St.,Slnd,6.565,1.1929824561403513,from True HF Edge chart (2022-25),113.82899287218866,103.89156131000124,66.06705513532535,0.7408747828359069,79,96,77,25,5
team-wichita-st,Wichita St.,Amer,5.761,1.1228070175438598,from True HF Edge chart (2022-25),111.7820682874897,103.07050648866684,66.13069938733709,0.7177008569426163,86,123,66,20,10
team-notre-dame,Notre Dame,ACC,5.208,1.4035087719298247,from True HF Edge chart (2022-25),115.10801474927649,107.15306099511648,65.47359923080876,0.6949884451924081,95,84,130,13,16
team-illinois-st,Illinois St.,MVC,4.581,1.5789473684210529,from True HF Edge chart (2022-25),110.236351701785,103.3541026053102,66.5691114350818,0.6772922844886324,100,152,70,20,11
team-davidson,Davidson,A10,4.838,1.298245614035088,from True HF Edge chart (2022-25),111.76018626394458,104.1394904806575,63.48904932300469,0.6925733125236652,97,126,81,18,11
team-yale,Yale,Ivy,5.382,3.0526315789473686,from True HF Edge chart (2022-25),118.9655416833254,110.6408287214204,64.64999227309357,0.6972558043615811,94,55,208,22,5
team-xavier,Xavier,BE,5.996,2.0701754385964914,from True HF Edge chart (2022-25),116.12458396978926,107.57703659015137,70.14926679490827,0.7066664982721939,91,72,140,14,15
team-kansas-st,Kansas St.,B12,4.577,2.421052631578948,from True HF Edge chart (2022-25),111.84049960150259,105.50166861852946,72.2109185984234,0.6617248527488758,106,120,102,11,18
team-marquette,Marquette,BE,5.784,2.210526315789474,from True HF Edge chart (2022-25),111.90626814188747,103.50736190337184,68.86874951604253,0.7103773071848818,89,116,71,10,19
team-wyoming,Wyoming,MWC,4.221,2.385964912280702,from True HF Edge chart (2022-25),113.64421557687135,107.26308323510013,66.15126264980799,0.6602847257501601,107,97,133,16,13
team-florida-atlantic,Florida Atlantic,Amer,3.287,2.0,default HCA=2.0 (no True HF Edge in chart),110.47440881615813,105.74746925033315,69.53971512645968,0.6231394618540839,116,148,107,17,13
team-pacific,Pacific,WCC,3.978,0.2105263157894737,from True HF Edge chart (2022-25),110.61790011967528,104.4418772740825,64.40738420118001,0.659415109166483,108,141,84,17,14
team-high-point,High Point,BSth,5.858,2.3508771929824563,from True HF Edge chart (2022-25),117.21499298248276,108.80187170636809,69.62953012931688,0.7019360969711599,93,63,170,27,4
team-depaul,DePaul,BE,5.192,1.1929824561403513,from True HF Edge chart (2022-25),108.42247333149317,100.54157921634095,65.8825345881321,0.7042952645038971,92,178,34,16,13
team-south-carolina,South Carolina,SEC,4.624,2.0,default HCA=2.0 (no True HF Edge in chart),112.18574443220436,105.20634627551568,66.25298335545806,0.6767052851063566,102,113,96,12,17
team-colorado-st,Colorado St.,MWC,5.526,1.8947368421052635,from True HF Edge chart (2022-25),119.39284845026918,110.5435958594222,62.44715076962555,0.7079828357047331,90,48,205,19,10
team-dayton,Dayton,A10,6.871,1.7543859649122808,from True HF Edge chart (2022-25),111.43271480058445,101.24467821560262,67.43963677854164,0.7507524363745115,77,130,42,20,9
team-george-mason,George Mason,A10,1.842,2.456140350877193,from True HF Edge chart (2022-25),110.56290150563126,107.67242352387646,63.729119131435,0.5755782813157008,135,144,146,22,7
team-utah,Utah,B12,4.689,3.192982456140352,from True HF Edge chart (2022-25),114.35926468771872,107.30477856456974,66.46555696087978,0.6752933819048877,104,91,136,10,19
team-hofstra,Hofstra,CAA,4.819,2.24561403508772,from True HF Edge chart (2022-25),113.17583031534966,105.77467996579992,65.10768334303638,0.6851975252736948,98,102,108,20,10
team-san-francisco,San Francisco,WCC,2.433,1.859649122807018,from True HF Edge chart (2022-25),113.08653872341333,109.37116719617785,65.48657515496869,0.5948783691635203,129,105,182,16,15
team-pittsburgh,Pittsburgh,ACC,4.172,3.017543859649124,from True HF Edge chart (2022-25),111.89452055913156,105.35253139816515,63.776013914764874,0.666592067165129,105,117,99,11,18
team-uc-irvine,UC Irvine,BW,3.533,2.0,default HCA=2.0 (no True HF Edge in chart),102.96372380005953,97.78510050261126,68.22035263785364,0.6441567745440626,111,288,21,20,10
team-wright-st,Wright St.,Horz,2.151,1.017543859649123,from True HF Edge chart (2022-25),113.37218363484766,110.13923303875987,66.51843597757173,0.5824170553884163,132,100,197,20,11
team-duquesne,Duquesne,A10,3.397,1.8947368421052635,from True HF Edge chart (2022-25),111.76816885028475,106.86893721596874,69.329787441718,0.6260882393430373,115,124,123,16,13
team-sam-houston-st,Sam Houston St.,CUSA,5.541,1.9649122807017545,from True HF Edge chart (2022-25),115.57955920153489,107.65326225114487,69.90254498888135,0.6935994244201574,96,81,143,21,8
team-uc-santa-barbara,UC Santa Barbara,BW,2.74,2.0,default HCA=2.0 (no True HF Edge in chart),114.84289129077447,110.55857016064263,63.95034373138155,0.607597712915875,121,85,206,18,12
team-washington-st,Washington St.,WCC,2.92,3.1578947368421058,from True HF Edge chart (2022-25),115.27436685904459,110.95413742331462,67.57875715974208,0.6080871411770643,118,82,217,12,19
team-saint-josephs,Saint Joseph's,A10,4.51,2.0,default HCA=2.0 (no True HF Edge in chart),107.30562524746557,100.64990097748024,67.76496989463512,0.6762034076469997,103,206,35,19,10
team-murray-st,Murray St.,MVC,2.795,0.5964912280701756,from True HF Edge chart (2022-25),116.10450169996994,112.17997771896425,71.22996190286545,0.5975917176615605,126,73,238,20,11
team-seattle,Seattle,WCC,4.377,2.105263157894737,from True HF Edge chart (2022-25),103.48693734153048,97.02776511899177,67.76480141343805,0.6772482675350637,101,273,19,19,12
team-cal-baptist,Cal Baptist,WAC,3.428,1.4385964912280702,from True HF Edge chart (2022-25),107.32621794435977,102.07655316043301,65.30278413213446,0.6403132409354566,112,204,47,21,8
team-unlv,UNLV,MWC,3.009,1.1578947368421055,from True HF Edge chart (2022-25),115.1690789700408,110.86353775831107,69.88907614448112,0.6078215377695652,120,83,215,15,14
team-st-thomas,St. Thomas,Sum,4.22,2.0,default HCA=2.0 (no True HF Edge in chart),114.47599214783958,108.3105117365327,68.44467530530734,0.6540011188806718,109,90,159,23,8
team-troy,Troy,SB,0.637,2.736842105263158,from True HF Edge chart (2022-25),111.57864249561295,110.59648090132507,64.90126812195236,0.5253971083870845,152,128,207,20,11
team-north-dakota-st,North Dakota St.,Sum,2.896,2.0,default HCA=2.0 (no True HF Edge in chart),112.556052605339,108.18017662600141,66.17375158829746,0.6120676492357103,117,110,157,24,7
team-ut-rio-grande-valley,UT Rio Grande Valley,Slnd,2.498,2.0,default HCA=2.0 (no True HF Edge in chart),111.2970859384306,107.52970599380308,66.30394461147435,0.5977294162460415,125,133,138,17,13
team-illinois-chicago,Illinois Chicago,MVC,3.474,2.0,default HCA=2.0 (no True HF Edge in chart),108.86272017477418,103.60193619835617,66.03559180638173,0.6386740220100074,113,170,73,17,14
team-penn-st,Penn St.,B10,2.589,2.6666666666666674,from True HF Edge chart (2022-25),115.79066080397394,111.94345824156605,67.30221510286381,0.5959420366468953,128,77,232,12,17
team-maryland,Maryland,B10,2.726,2.596491228070176,from True HF Edge chart (2022-25),111.40150223570436,107.30402700810603,66.5166501695055,0.6061024739512535,122,131,135,11,18
team-boston-college,Boston College,ACC,1.458,0.736842105263158,from True HF Edge chart (2022-25),104.60897600892659,102.37704373892957,65.3102218845616,0.561688809308887,138,255,51,10,19
team-fresno-st,Fresno St.,MWC,2.349,1.6140350877192984,from True HF Edge chart (2022-25),107.4741764033611,104.01802548413036,67.96913340061371,0.5928822895518131,130,197,80,12,17
team-uc-san-diego,UC San Diego,BW,2.703,2.0,default HCA=2.0 (no True HF Edge in chart),107.30899631831088,103.29592973211703,67.35804235246653,0.6078579163821449,119,205,68,21,9
team-rhode-island,Rhode Island,A10,0.742,1.3684210526315792,from True HF Edge chart (2022-25),105.81722762583256,104.69019513530974,65.80650008743932,0.530746289537796,147,242,86,15,14
team-georgia-tech,Georgia Tech,ACC,-0.375,1.4385964912280702,from True HF Edge chart (2022-25),107.09406210212754,107.62446577927071,70.61357657268773,0.48579998083003795,173,214,141,11,18
team-unc-wilmington,UNC Wilmington,CAA,2.531,2.0,default HCA=2.0 (no True HF Edge in chart),111.81332168348175,107.88609049217325,64.4506276411774,0.6013707167512583,124,121,148,25,5
team-temple,Temple,Amer,0.179,1.0526315789473686,from True HF Edge chart (2022-25),111.79530259915688,111.518143953438,64.68009184464445,0.5071359555227735,158,122,224,15,14
team-montana-st,Montana St.,BSky,1.959,2.315789473684211,from True HF Edge chart (2022-25),110.55225595772345,107.57561625416234,65.79853790738714,0.5778331451582097,133,145,139,17,13
team-portland-st,Portland St.,BSky,-0.084,2.0000000000000004,from True HF Edge chart (2022-25),102.8944421920842,103.0197559671043,67.22718288169798,0.496500763241742,164,289,60,18,10
team-southern-illinois,Southern Illinois,MVC,2.39,2.0,default HCA=2.0 (no True HF Edge in chart),103.03470583541238,99.56851012501389,68.956550160459,0.5971319920505886,127,286,29,16,15
team-uab,UAB,Amer,2.214,1.649122807017544,from True HF Edge chart (2022-25),108.05437506049284,104.84427572940248,68.98147012120627,0.5858466476489789,131,180,91,18,11
team-austin-peay,Austin Peay,ASun,0.782,1.7543859649122808,from True HF Edge chart (2022-25),109.39776723940483,108.26758821563064,69.18094614483414,0.5298204333936535,149,164,158,21,8
team-arkansas-st,Arkansas St.,SB,1.218,2.315789473684211,from True HF Edge chart (2022-25),110.58112778814652,108.8934988057307,72.17194601127132,0.5441000501463851,142,143,171,20,11
team-oakland,Oakland,Horz,-0.4,1.0877192982456143,from True HF Edge chart (2022-25),114.2578942014076,114.83129788787343,69.7530736435816,0.48561185808946356,174,92,288,16,15
team-william-and-mary,William & Mary,CAA,1.341,2.0,default HCA=2.0 (no True HF Edge in chart),110.93701484805996,109.09467210412087,72.77431823509386,0.547998071799307,139,136,175,18,11
team-bradley,Bradley,MVC,1.967,3.754385964912281,from True HF Edge chart (2022-25),111.34821141770729,108.41701101188255,67.11167475376386,0.5761013604529548,134,132,162,20,11
team-montana,Montana,BSky,0.118,2.0701754385964914,from True HF Edge chart (2022-25),107.45375181865582,107.28269430106991,68.90705561337857,0.504580281729639,162,199,134,16,14
team-loyola-marymount,Loyola Marymount,WCC,0.927,2.0,default HCA=2.0 (no True HF Edge in chart),107.1009443053935,105.71779806560973,67.05458212633965,0.5373013491468933,145,213,106,15,16
team-kent-st,Kent St.,MAC,-0.223,1.0877192982456143,from True HF Edge chart (2022-25),110.12849925427147,110.44531243526839,70.51012985694686,0.49174194172402164,169,156,203,21,8
team-middle-tennessee,Middle Tennessee,CUSA,0.758,2.0,default HCA=2.0 (no True HF Edge in chart),110.25064327604161,109.08673408910161,65.15433146664984,0.5304747201388718,148,151,173,15,14
team-bowling-green,Bowling Green,MAC,0.546,1.508771929824562,from True HF Edge chart (2022-25),106.42985464508686,105.62539178456947,67.83684689166856,0.5217997489657791,155,230,103,17,13
team-rutgers,Rutgers,B10,1.729,1.9649122807017545,from True HF Edge chart (2022-25),110.76741716012931,108.14156590082086,65.83718084018118,0.5685413151893414,136,138,156,12,17
team-northern-colorado,Northern Colorado,BSky,1.221,2.0,default HCA=2.0 (no True HF Edge in chart),112.04293693967028,110.24859879698636,68.06928609657807,0.5462821625476386,141,114,198,19,11
team-valparaiso,Valparaiso,MVC,0.598,1.473684210526316,from True HF Edge chart (2022-25),108.5763372745995,107.65544454029427,64.96682972901081,0.5244688147748809,153,176,144,17,14
team-east-tennessee-st,East Tennessee St.,SC,-0.218,2.0,default HCA=2.0 (no True HF Edge in chart),108.77562405397413,109.10633170098193,65.90333007951808,0.49127336027085483,170,171,176,21,10
team-missouri-st,Missouri St.,CUSA,-1.459,1.1228070175438598,from True HF Edge chart (2022-25),108.5868465336831,110.81873196603948,65.37776216599018,0.44177196697925286,193,175,213,13,16
team-marist,Marist,MAAC,-1.539,1.2280701754385963,from True HF Edge chart (2022-25),99.95765329549278,102.29561754341758,65.83627254292963,0.4339182523583758,198,328,50,18,11
team-north-texas,North Texas,Amer,0.971,2.0,default HCA=2.0 (no True HF Edge in chart),103.972830259143,102.47027029568076,64.64627208126211,0.5417536433043664,144,265,52,17,13
team-winthrop,Winthrop,BSth,-0.126,1.3333333333333337,from True HF Edge chart (2022-25),111.14385112573865,111.32504665741098,69.33100390152059,0.4953169001115323,165,134,220,21,10
team-central-arkansas,Central Arkansas,ASun,0.679,2.0,default HCA=2.0 (no True HF Edge in chart),109.92766741992403,108.92431252578623,67.69948334598207,0.5263373956404556,151,157,172,20,11
